Date,Hour,Minute,Permit Type,Spaces Left
2023-10-03,0,32,Purple Permit,39
2023-10-03,0,32,Pay-By-Space,91
2023-10-03,0,47,Gold Permit,123
2023-10-03,0,47,Gold Permit,146
2023-10-03,0,47,Gold Permit,11
2023-10-03,0,47,Orange Permit,141
2023-10-03,0,47,Orange Permit,109
2023-10-03,0,47,Purple Permit,39
2023-10-03,0,47,Pay-By-Space,91
2023-10-03,1,10,Gold Permit,124
2023-10-03,1,10,Gold Permit,146
2023-10-03,1,10,Gold Permit,11
2023-10-03,1,10,Orange Permit,141
2023-10-03,1,10,Orange Permit,109
2023-10-03,1,10,Purple Permit,39
2023-10-03,1,10,Pay-By-Space,91
2023-10-03,1,27,Gold Permit,124
2023-10-03,1,27,Gold Permit,146
2023-10-03,1,27,Gold Permit,11
2023-10-03,1,27,Orange Permit,141
2023-10-03,1,27,Orange Permit,109
2023-10-03,1,27,Purple Permit,39
2023-10-03,1,27,Pay-By-Space,91
2023-10-03,1,36,Gold Permit,124
2023-10-03,1,36,Gold Permit,146
2023-10-03,1,36,Gold Permit,11
2023-10-03,1,36,Orange Permit,141
2023-10-03,1,36,Orange Permit,109
2023-10-03,1,36,Purple Permit,39
2023-10-03,1,36,Pay-By-Space,91
2023-10-03,1,47,Gold Permit,124
2023-10-03,1,47,Gold Permit,146
2023-10-03,1,47,Gold Permit,11
2023-10-03,1,47,Orange Permit,141
2023-10-03,1,47,Orange Permit,109
2023-10-03,1,47,Purple Permit,39
2023-10-03,1,47,Pay-By-Space,91
2023-10-03,2,7,Gold Permit,139
2023-10-03,2,7,Gold Permit,147
2023-10-03,2,7,Gold Permit,11
2023-10-03,2,7,Orange Permit,141
2023-10-03,2,7,Orange Permit,109
2023-10-03,2,7,Purple Permit,39
2023-10-03,2,7,Pay-By-Space,91
2023-10-03,2,19,Gold Permit,139
2023-10-03,2,19,Gold Permit,147
2023-10-03,2,19,Gold Permit,11
2023-10-03,2,19,Orange Permit,141
2023-10-03,2,19,Orange Permit,109
2023-10-03,2,19,Purple Permit,39
2023-10-03,2,19,Pay-By-Space,91
2023-10-03,2,32,Gold Permit,139
2023-10-03,2,32,Gold Permit,147
2023-10-03,2,32,Gold Permit,11
2023-10-03,2,32,Orange Permit,141
2023-10-03,2,32,Orange Permit,109
2023-10-03,2,32,Purple Permit,39
2023-10-03,2,32,Pay-By-Space,91
2023-10-03,2,47,Gold Permit,139
2023-10-03,2,47,Gold Permit,147
2023-10-03,2,47,Gold Permit,11
2023-10-03,2,47,Orange Permit,141
2023-10-03,2,47,Orange Permit,109
2023-10-03,2,47,Purple Permit,39
2023-10-03,2,47,Pay-By-Space,91
2023-10-03,3,10,Gold Permit,139
2023-10-03,3,10,Gold Permit,147
2023-10-03,3,10,Gold Permit,11
2023-10-03,3,10,Orange Permit,141
2023-10-03,3,10,Orange Permit,109
2023-10-03,3,10,Purple Permit,39
2023-10-03,3,10,Pay-By-Space,91
2023-10-03,3,26,Gold Permit,139
2023-10-03,3,26,Gold Permit,147
2023-10-03,3,26,Gold Permit,11
2023-10-03,3,26,Orange Permit,141
2023-10-03,3,26,Orange Permit,109
2023-10-03,3,26,Purple Permit,39
2023-10-03,3,26,Pay-By-Space,91
2023-10-03,3,34,Gold Permit,139
2023-10-03,3,34,Gold Permit,147
2023-10-03,3,34,Gold Permit,11
2023-10-03,3,34,Orange Permit,140
2023-10-03,3,34,Orange Permit,109
2023-10-03,3,34,Purple Permit,39
2023-10-03,3,34,Pay-By-Space,91
2023-10-03,3,47,Gold Permit,139
2023-10-03,3,47,Gold Permit,147
2023-10-03,3,47,Gold Permit,11
2023-10-03,3,47,Orange Permit,141
2023-10-03,3,47,Orange Permit,109
2023-10-03,3,47,Purple Permit,39
2023-10-03,3,47,Pay-By-Space,91
2023-10-03,4,7,Gold Permit,139
2023-10-03,4,7,Gold Permit,147
2023-10-03,4,7,Gold Permit,11
2023-10-03,4,7,Orange Permit,141
2023-10-03,4,7,Orange Permit,109
2023-10-03,4,7,Purple Permit,39
2023-10-03,4,7,Pay-By-Space,91
2023-10-03,4,21,Gold Permit,139
2023-10-03,4,21,Gold Permit,147
2023-10-03,4,21,Gold Permit,11
2023-10-03,4,21,Orange Permit,141
2023-10-03,4,21,Orange Permit,109
2023-10-03,4,21,Purple Permit,39
2023-10-03,4,21,Pay-By-Space,91
