Date,Hour,Minute,Permit Type,Spaces Left
2023-09-27,11,38,Gold Permit,0
2023-09-27,11,38,Orange Permit,4
2023-09-27,11,38,Orange Permit,0
2023-09-27,11,38,Purple Permit,0
2023-09-27,11,38,Pay-By-Space,2
2023-09-27,11,46,Gold Permit,0
2023-09-27,11,46,Gold Permit,0
2023-09-27,11,46,Gold Permit,0
2023-09-27,11,46,Orange Permit,2
2023-09-27,11,46,Orange Permit,0
2023-09-27,11,46,Purple Permit,0
2023-09-27,11,46,Pay-By-Space,2
2023-09-27,12,2,Gold Permit,5
2023-09-27,12,2,Gold Permit,0
2023-09-27,12,2,Gold Permit,0
2023-09-27,12,2,Orange Permit,3
2023-09-27,12,2,Orange Permit,0
2023-09-27,12,2,Purple Permit,1
2023-09-27,12,2,Pay-By-Space,5
2023-09-27,12,23,Gold Permit,6
2023-09-27,12,23,Gold Permit,0
2023-09-27,12,23,Gold Permit,0
2023-09-27,12,23,Orange Permit,2
2023-09-27,12,23,Orange Permit,0
2023-09-27,12,23,Purple Permit,0
2023-09-27,12,23,Pay-By-Space,5
2023-09-27,12,31,Gold Permit,8
2023-09-27,12,31,Gold Permit,0
2023-09-27,12,31,Gold Permit,0
2023-09-27,12,31,Orange Permit,0
2023-09-27,12,31,Orange Permit,0
2023-09-27,12,31,Purple Permit,1
2023-09-27,12,31,Pay-By-Space,5
2023-09-27,12,46,Gold Permit,0
2023-09-27,12,46,Gold Permit,0
2023-09-27,12,46,Gold Permit,0
2023-09-27,12,46,Orange Permit,0
2023-09-27,12,46,Orange Permit,0
2023-09-27,12,46,Purple Permit,0
2023-09-27,12,46,Pay-By-Space,1
2023-09-27,13,7,Gold Permit,0
2023-09-27,13,7,Gold Permit,0
2023-09-27,13,7,Gold Permit,0
2023-09-27,13,7,Orange Permit,11
2023-09-27,13,7,Orange Permit,0
2023-09-27,13,7,Purple Permit,0
2023-09-27,13,7,Pay-By-Space,3
2023-09-27,13,26,Gold Permit,0
2023-09-27,13,26,Gold Permit,0
2023-09-27,13,26,Gold Permit,0
2023-09-27,13,26,Orange Permit,14
2023-09-27,13,26,Orange Permit,0
2023-09-27,13,26,Purple Permit,0
2023-09-27,13,26,Pay-By-Space,1
2023-09-27,13,34,Gold Permit,0
2023-09-27,13,34,Gold Permit,0
2023-09-27,13,34,Gold Permit,0
2023-09-27,13,34,Orange Permit,11
2023-09-27,13,34,Orange Permit,0
2023-09-27,13,34,Purple Permit,0
2023-09-27,13,34,Pay-By-Space,1
2023-09-27,13,46,Gold Permit,0
2023-09-27,13,46,Gold Permit,1
2023-09-27,13,46,Gold Permit,0
2023-09-27,13,46,Orange Permit,11
2023-09-27,13,46,Orange Permit,0
2023-09-27,13,46,Purple Permit,0
2023-09-27,13,46,Pay-By-Space,3
2023-09-27,14,13,Gold Permit,13
2023-09-27,14,13,Gold Permit,0
2023-09-27,14,13,Gold Permit,0
2023-09-27,14,13,Orange Permit,11
2023-09-27,14,13,Orange Permit,0
2023-09-27,14,13,Purple Permit,2
2023-09-27,14,13,Pay-By-Space,6
2023-09-27,15,17,Gold Permit,11
2023-09-27,15,17,Gold Permit,2
2023-09-27,15,17,Gold Permit,0
2023-09-27,15,17,Orange Permit,27
2023-09-27,15,17,Orange Permit,5
2023-09-27,15,17,Purple Permit,1
2023-09-27,15,17,Pay-By-Space,9
2023-09-27,16,14,Gold Permit,43
2023-09-27,16,14,Gold Permit,16
2023-09-27,16,14,Gold Permit,0
2023-09-27,16,14,Orange Permit,52
2023-09-27,16,14,Orange Permit,30
2023-09-27,16,14,Purple Permit,7
2023-09-27,16,14,Pay-By-Space,11
2023-09-27,17,15,Gold Permit,73
2023-09-27,17,15,Gold Permit,45
2023-09-27,17,15,Gold Permit,0
2023-09-27,17,15,Orange Permit,80
2023-09-27,17,15,Orange Permit,46
2023-09-27,17,15,Purple Permit,9
2023-09-27,17,15,Pay-By-Space,12
2023-09-27,18,16,Gold Permit,112
2023-09-27,18,16,Gold Permit,88
2023-09-27,18,16,Gold Permit,0
2023-09-27,18,16,Orange Permit,102
2023-09-27,18,16,Orange Permit,57
2023-09-27,18,16,Purple Permit,17
2023-09-27,18,16,Pay-By-Space,18
2023-09-27,20,12,Gold Permit,142
2023-09-27,20,12,Gold Permit,124
2023-09-27,20,12,Gold Permit,0
2023-09-27,20,12,Orange Permit,136
2023-09-27,20,12,Orange Permit,84
2023-09-27,20,12,Purple Permit,30
2023-09-27,20,12,Pay-By-Space,23
2023-09-27,21,22,Gold Permit,153
2023-09-27,21,22,Gold Permit,148
2023-09-27,21,22,Gold Permit,5
2023-09-27,21,22,Orange Permit,146
2023-09-27,21,22,Orange Permit,100
2023-09-27,21,22,Purple Permit,34
2023-09-27,21,22,Pay-By-Space,34
2023-09-27,22,16,Gold Permit,157
2023-09-27,22,16,Gold Permit,155
2023-09-27,22,16,Gold Permit,6
2023-09-27,22,16,Orange Permit,154
2023-09-27,22,16,Orange Permit,103
2023-09-27,22,16,Purple Permit,35
2023-09-27,22,16,Pay-By-Space,39
2023-09-27,23,19,Gold Permit,159
2023-09-27,23,19,Gold Permit,164
2023-09-27,23,19,Gold Permit,6
2023-09-27,23,19,Orange Permit,155
2023-09-27,23,19,Orange Permit,106
2023-09-27,23,19,Purple Permit,35
2023-09-27,23,19,Pay-By-Space,40
2023-10-04,0,7,Gold Permit,165
2023-10-04,0,7,Gold Permit,165
2023-10-04,0,7,Gold Permit,6
2023-10-04,0,7,Orange Permit,158
2023-10-04,0,7,Orange Permit,109
2023-10-04,0,7,Purple Permit,36
2023-10-04,0,7,Pay-By-Space,40
2023-10-04,0,24,Gold Permit,165
2023-10-04,0,24,Gold Permit,166
2023-10-04,0,24,Gold Permit,6
2023-10-04,0,24,Orange Permit,158
2023-10-04,0,24,Orange Permit,110
2023-10-04,0,24,Purple Permit,36
2023-10-04,0,24,Pay-By-Space,40
2023-10-04,0,32,Gold Permit,165
2023-10-04,0,32,Gold Permit,166
2023-10-04,0,32,Gold Permit,6
2023-10-04,0,32,Orange Permit,158
2023-10-04,0,32,Orange Permit,110
2023-10-04,0,32,Purple Permit,36
2023-10-04,0,32,Pay-By-Space,40
2023-10-04,0,47,Gold Permit,165
2023-10-04,0,47,Gold Permit,167
2023-10-04,0,47,Gold Permit,6
2023-10-04,0,47,Orange Permit,158
2023-10-04,0,47,Orange Permit,110
2023-10-04,0,47,Purple Permit,36
2023-10-04,0,47,Pay-By-Space,39
2023-10-04,1,10,Gold Permit,165
2023-10-04,1,10,Gold Permit,167
2023-10-04,1,10,Gold Permit,6
2023-10-04,1,10,Orange Permit,158
2023-10-04,1,10,Orange Permit,110
2023-10-04,1,10,Purple Permit,36
2023-10-04,1,10,Pay-By-Space,39
2023-10-04,1,27,Gold Permit,165
2023-10-04,1,27,Gold Permit,168
2023-10-04,1,27,Gold Permit,6
2023-10-04,1,27,Orange Permit,158
2023-10-04,1,27,Orange Permit,110
2023-10-04,1,27,Purple Permit,36
2023-10-04,1,27,Pay-By-Space,40
2023-10-04,1,36,Gold Permit,165
2023-10-04,1,36,Gold Permit,168
2023-10-04,1,36,Gold Permit,6
2023-10-04,1,36,Orange Permit,158
2023-10-04,1,36,Orange Permit,110
2023-10-04,1,36,Purple Permit,36
2023-10-04,1,36,Pay-By-Space,40
