Date,Hour,Minute,Permit Type,Spaces Left
2023-09-29,2,19,Orange Permit,198
2023-09-29,2,19,Purple Permit,26
2023-09-29,2,19,Purple Permit,9
2023-09-29,2,19,Pay-By-Space,138
2023-09-29,2,32,Gold Permit,102
2023-09-29,2,32,Gold Permit,238
2023-09-29,2,32,Gold Permit,235
2023-09-29,2,32,Orange Permit,198
2023-09-29,2,32,Purple Permit,26
2023-09-29,2,32,Purple Permit,9
2023-09-29,2,32,Pay-By-Space,138
2023-09-29,2,47,Gold Permit,240
2023-09-29,2,47,Gold Permit,238
2023-09-29,2,47,Gold Permit,235
2023-09-29,2,47,Orange Permit,198
2023-09-29,2,47,Purple Permit,26
2023-09-29,2,47,Purple Permit,9
2023-09-29,2,47,Pay-By-Space,138
2023-09-29,3,9,Gold Permit,240
2023-09-29,3,9,Gold Permit,238
2023-09-29,3,9,Gold Permit,235
2023-09-29,3,9,Orange Permit,198
2023-09-29,3,9,Purple Permit,26
2023-09-29,3,9,Purple Permit,9
2023-09-29,3,9,Pay-By-Space,138
2023-09-29,3,25,Gold Permit,240
2023-09-29,3,25,Gold Permit,238
2023-09-29,3,25,Gold Permit,235
2023-09-29,3,25,Orange Permit,198
2023-09-29,3,25,Purple Permit,26
2023-09-29,3,25,Purple Permit,9
2023-09-29,3,25,Pay-By-Space,138
2023-09-29,3,33,Gold Permit,240
2023-09-29,3,33,Gold Permit,238
2023-09-29,3,33,Gold Permit,235
2023-09-29,3,33,Orange Permit,198
2023-09-29,3,33,Purple Permit,26
2023-09-29,3,33,Purple Permit,9
2023-09-29,3,33,Pay-By-Space,138
2023-09-29,3,47,Gold Permit,240
2023-09-29,3,47,Gold Permit,238
2023-09-29,3,47,Gold Permit,235
2023-09-29,3,47,Orange Permit,199
2023-09-29,3,47,Purple Permit,26
2023-09-29,3,47,Purple Permit,9
2023-09-29,3,47,Pay-By-Space,138
2023-09-29,4,7,Gold Permit,240
2023-09-29,4,7,Gold Permit,238
2023-09-29,4,7,Gold Permit,235
2023-09-29,4,7,Orange Permit,199
2023-09-29,4,7,Purple Permit,26
2023-09-29,4,7,Purple Permit,9
2023-09-29,4,7,Pay-By-Space,138
2023-09-29,4,21,Gold Permit,240
2023-09-29,4,21,Gold Permit,238
2023-09-29,4,21,Gold Permit,235
2023-09-29,4,21,Orange Permit,199
2023-09-29,4,21,Purple Permit,26
2023-09-29,4,21,Purple Permit,9
2023-09-29,4,21,Pay-By-Space,138
2023-09-29,4,32,Gold Permit,240
2023-09-29,4,32,Gold Permit,238
2023-09-29,4,32,Gold Permit,235
2023-09-29,4,32,Orange Permit,199
2023-09-29,4,32,Purple Permit,26
2023-09-29,4,32,Purple Permit,9
2023-09-29,4,32,Pay-By-Space,138
2023-09-29,4,47,Gold Permit,240
2023-09-29,4,47,Gold Permit,238
2023-09-29,4,47,Gold Permit,235
2023-09-29,4,47,Orange Permit,199
2023-09-29,4,47,Purple Permit,26
2023-09-29,4,47,Purple Permit,9
2023-09-29,4,47,Pay-By-Space,138
2023-09-29,5,7,Gold Permit,240
2023-09-29,5,7,Gold Permit,238
2023-09-29,5,7,Gold Permit,236
2023-09-29,5,7,Orange Permit,199
2023-09-29,5,7,Purple Permit,26
2023-09-29,5,7,Purple Permit,9
2023-09-29,5,7,Pay-By-Space,138
2023-09-29,5,27,Gold Permit,240
2023-09-29,5,27,Gold Permit,238
2023-09-29,5,27,Gold Permit,236
2023-09-29,5,27,Orange Permit,199
2023-09-29,5,27,Purple Permit,26
2023-09-29,5,27,Purple Permit,9
2023-09-29,5,27,Pay-By-Space,138
2023-09-29,5,35,Gold Permit,240
2023-09-29,5,35,Gold Permit,238
2023-09-29,5,35,Gold Permit,236
2023-09-29,5,35,Orange Permit,199
2023-09-29,5,35,Purple Permit,26
2023-09-29,5,35,Purple Permit,9
2023-09-29,5,35,Pay-By-Space,138
2023-09-29,5,47,Gold Permit,240
2023-09-29,5,47,Gold Permit,238
2023-09-29,5,47,Gold Permit,236
2023-09-29,5,47,Orange Permit,199
2023-09-29,5,47,Purple Permit,26
2023-09-29,5,47,Purple Permit,9
2023-09-29,5,47,Pay-By-Space,138
2023-09-29,6,6,Gold Permit,240
2023-09-29,6,6,Gold Permit,238
2023-09-29,6,6,Gold Permit,235
2023-09-29,6,6,Orange Permit,199
2023-09-29,6,6,Purple Permit,26
2023-09-29,6,6,Purple Permit,9
2023-09-29,6,6,Pay-By-Space,138
2023-09-29,6,18,Gold Permit,240
2023-09-29,6,18,Gold Permit,238
2023-09-29,6,18,Gold Permit,235
2023-09-29,6,18,Orange Permit,198
2023-09-29,6,18,Purple Permit,26
2023-09-29,6,18,Purple Permit,9
2023-09-29,6,18,Pay-By-Space,138
2023-09-29,6,32,Gold Permit,240
2023-09-29,6,32,Gold Permit,238
2023-09-29,6,32,Gold Permit,235
2023-09-29,6,32,Orange Permit,198
2023-09-29,6,32,Purple Permit,26
2023-09-29,6,32,Purple Permit,9
2023-09-29,6,32,Pay-By-Space,138
2023-09-29,6,47,Gold Permit,240
2023-09-29,6,47,Gold Permit,237
2023-09-29,6,47,Gold Permit,235
2023-09-29,6,47,Orange Permit,198
2023-09-29,6,47,Purple Permit,26
2023-09-29,6,47,Purple Permit,9
2023-09-29,6,47,Pay-By-Space,138
2023-09-29,7,13,Gold Permit,240
2023-09-29,7,13,Gold Permit,235
2023-09-29,7,13,Gold Permit,229
2023-09-29,7,13,Orange Permit,196
2023-09-29,7,13,Purple Permit,26
2023-09-29,7,13,Purple Permit,7
2023-09-29,7,13,Pay-By-Space,137
2023-09-29,7,41,Gold Permit,240
2023-09-29,7,41,Gold Permit,234
2023-09-29,7,41,Gold Permit,220
2023-09-29,7,41,Orange Permit,191
2023-09-29,7,41,Purple Permit,25
2023-09-29,7,41,Purple Permit,7
2023-09-29,7,41,Pay-By-Space,137
2023-09-29,7,57,Gold Permit,238
2023-09-29,7,57,Gold Permit,234
2023-09-29,7,57,Gold Permit,208
2023-09-29,7,57,Orange Permit,184
2023-09-29,7,57,Purple Permit,25
2023-09-29,7,57,Purple Permit,7
2023-09-29,7,57,Pay-By-Space,137
2023-09-29,8,12,Gold Permit,237
2023-09-29,8,12,Gold Permit,232
2023-09-29,8,12,Gold Permit,199
2023-09-29,8,12,Orange Permit,173
2023-09-29,8,12,Purple Permit,24
2023-09-29,8,12,Purple Permit,7
2023-09-29,8,12,Pay-By-Space,136
2023-09-29,8,25,Gold Permit,237
2023-09-29,8,25,Gold Permit,232
2023-09-29,8,25,Gold Permit,186
2023-09-29,8,25,Orange Permit,167
2023-09-29,8,25,Purple Permit,24
2023-09-29,8,25,Purple Permit,7
2023-09-29,8,25,Pay-By-Space,136
2023-09-29,8,32,Gold Permit,237
2023-09-29,8,32,Gold Permit,230
2023-09-29,8,32,Gold Permit,182
2023-09-29,8,32,Orange Permit,162
2023-09-29,8,32,Purple Permit,24
2023-09-29,8,32,Purple Permit,7
2023-09-29,8,32,Pay-By-Space,136
2023-09-29,8,47,Gold Permit,237
2023-09-29,8,47,Gold Permit,227
2023-09-29,8,47,Gold Permit,162
2023-09-29,8,47,Orange Permit,160
2023-09-29,8,47,Purple Permit,24
2023-09-29,8,47,Purple Permit,6
2023-09-29,8,47,Pay-By-Space,133
2023-09-29,9,6,Gold Permit,236
2023-09-29,9,6,Gold Permit,223
2023-09-29,9,6,Gold Permit,146
2023-09-29,9,6,Orange Permit,144
2023-09-29,9,6,Purple Permit,24
2023-09-29,9,6,Purple Permit,6
2023-09-29,9,6,Pay-By-Space,132
2023-09-29,9,23,Gold Permit,235
2023-09-29,9,23,Gold Permit,220
2023-09-29,9,23,Gold Permit,136
2023-09-29,9,23,Orange Permit,148
2023-09-29,9,23,Purple Permit,23
2023-09-29,9,23,Purple Permit,6
2023-09-29,9,23,Pay-By-Space,129
2023-09-29,9,32,Gold Permit,235
2023-09-29,9,32,Gold Permit,217
2023-09-29,9,32,Gold Permit,129
2023-09-29,9,32,Orange Permit,144
2023-09-29,9,32,Purple Permit,23
2023-09-29,9,32,Purple Permit,6
2023-09-29,9,32,Pay-By-Space,129
2023-09-29,9,47,Gold Permit,231
2023-09-29,9,47,Gold Permit,217
2023-09-29,9,47,Gold Permit,108
2023-09-29,9,47,Orange Permit,134
2023-09-29,9,47,Purple Permit,20
2023-09-29,9,47,Purple Permit,6
2023-09-29,9,47,Pay-By-Space,122
2023-09-29,10,7,Gold Permit,228
2023-09-29,10,7,Gold Permit,201
2023-09-29,10,7,Gold Permit,77
2023-09-29,10,7,Orange Permit,125
2023-09-29,10,7,Purple Permit,20
2023-09-29,10,7,Purple Permit,6
2023-09-29,10,7,Pay-By-Space,120
2023-09-29,10,22,Gold Permit,227
2023-09-29,10,22,Gold Permit,192
2023-09-29,10,22,Gold Permit,78
2023-09-29,10,22,Orange Permit,120
2023-09-29,10,22,Purple Permit,20
2023-09-29,10,22,Purple Permit,6
2023-09-29,10,22,Pay-By-Space,120
2023-09-29,10,32,Gold Permit,226
2023-09-29,10,32,Gold Permit,191
2023-09-29,10,32,Gold Permit,67
2023-09-29,10,32,Orange Permit,117
2023-09-29,10,32,Purple Permit,19
2023-09-29,10,32,Purple Permit,6
2023-09-29,10,32,Pay-By-Space,119
2023-09-29,10,47,Gold Permit,226
2023-09-29,10,47,Gold Permit,181
2023-09-29,10,47,Gold Permit,54
2023-09-29,10,47,Orange Permit,120
2023-09-29,10,47,Purple Permit,18
2023-09-29,10,47,Purple Permit,6
2023-09-29,10,47,Pay-By-Space,116
2023-09-29,11,8,Gold Permit,224
2023-09-29,11,8,Gold Permit,180
2023-09-29,11,8,Gold Permit,49
2023-09-29,11,8,Orange Permit,119
2023-09-29,11,8,Purple Permit,17
2023-09-29,11,8,Purple Permit,2
2023-09-29,11,8,Pay-By-Space,111
2023-09-29,11,28,Gold Permit,225
2023-09-29,11,28,Gold Permit,177
2023-09-29,11,28,Gold Permit,42
2023-09-29,11,28,Orange Permit,112
2023-09-29,11,28,Purple Permit,18
2023-09-29,11,28,Purple Permit,1
2023-09-29,11,28,Pay-By-Space,110
2023-09-29,11,37,Gold Permit,225
2023-09-29,11,37,Gold Permit,175
2023-09-29,11,37,Gold Permit,43
2023-09-29,11,37,Orange Permit,113
2023-09-29,11,37,Purple Permit,18
2023-09-29,11,37,Purple Permit,1
2023-09-29,11,37,Pay-By-Space,110
2023-09-29,11,47,Gold Permit,225
2023-09-29,11,47,Gold Permit,174
2023-09-29,11,47,Gold Permit,46
2023-09-29,11,47,Orange Permit,111
2023-09-29,11,47,Purple Permit,18
2023-09-29,11,47,Purple Permit,1
2023-09-29,11,47,Pay-By-Space,111
2023-09-29,12,6,Gold Permit,226
2023-09-29,12,6,Gold Permit,178
2023-09-29,12,6,Gold Permit,40
2023-09-29,12,6,Orange Permit,115
2023-09-29,12,6,Purple Permit,18
2023-09-29,12,6,Purple Permit,0
2023-09-29,12,6,Pay-By-Space,109
2023-09-29,12,24,Gold Permit,228
2023-09-29,12,24,Gold Permit,174
2023-09-29,12,24,Gold Permit,55
2023-09-29,12,24,Orange Permit,116
2023-09-29,12,24,Purple Permit,21
2023-09-29,12,24,Purple Permit,0
2023-09-29,12,24,Pay-By-Space,112
2023-09-29,12,32,Gold Permit,228
2023-09-29,12,32,Gold Permit,176
2023-09-29,12,32,Gold Permit,51
2023-09-29,12,32,Orange Permit,111
2023-09-29,12,32,Purple Permit,21
2023-09-29,12,32,Purple Permit,0
2023-09-29,12,32,Pay-By-Space,110
2023-09-29,12,47,Gold Permit,227
2023-09-29,12,47,Gold Permit,172
2023-09-29,12,47,Gold Permit,44
2023-09-29,12,47,Orange Permit,106
2023-09-29,12,47,Purple Permit,22
2023-09-29,12,47,Purple Permit,0
2023-09-29,12,47,Pay-By-Space,105
2023-09-29,13,9,Gold Permit,226
2023-09-29,13,9,Gold Permit,166
2023-09-29,13,9,Gold Permit,38
2023-09-29,13,9,Orange Permit,95
2023-09-29,13,9,Purple Permit,18
2023-09-29,13,9,Purple Permit,0
2023-09-29,13,9,Pay-By-Space,105
2023-09-29,13,27,Gold Permit,224
2023-09-29,13,27,Gold Permit,160
2023-09-29,13,27,Gold Permit,33
2023-09-29,13,27,Orange Permit,100
2023-09-29,13,27,Purple Permit,18
2023-09-29,13,27,Purple Permit,0
2023-09-29,13,27,Pay-By-Space,104
2023-09-29,13,35,Gold Permit,224
2023-09-29,13,35,Gold Permit,154
2023-09-29,13,35,Gold Permit,33
2023-09-29,13,35,Orange Permit,101
2023-09-29,13,35,Purple Permit,18
2023-09-29,13,35,Purple Permit,0
2023-09-29,13,35,Pay-By-Space,105
2023-09-29,13,46,Gold Permit,224
2023-09-29,13,46,Gold Permit,147
2023-09-29,13,46,Gold Permit,34
2023-09-29,13,46,Orange Permit,94
2023-09-29,13,46,Purple Permit,18
2023-09-29,13,46,Purple Permit,0
2023-09-29,13,46,Pay-By-Space,104
2023-09-29,14,6,Gold Permit,226
2023-09-29,14,6,Gold Permit,138
2023-09-29,14,6,Gold Permit,42
2023-09-29,14,6,Orange Permit,96
2023-09-29,14,6,Purple Permit,14
2023-09-29,14,6,Purple Permit,0
2023-09-29,14,6,Pay-By-Space,98
2023-09-29,14,17,Gold Permit,225
2023-09-29,14,17,Gold Permit,136
2023-09-29,14,17,Gold Permit,45
2023-09-29,14,17,Orange Permit,89
2023-09-29,14,17,Purple Permit,15
2023-09-29,14,17,Purple Permit,0
2023-09-29,14,17,Pay-By-Space,97
2023-09-29,14,32,Gold Permit,223
2023-09-29,14,32,Gold Permit,138
2023-09-29,14,32,Gold Permit,49
2023-09-29,14,32,Orange Permit,99
2023-09-29,14,32,Purple Permit,15
2023-09-29,14,32,Purple Permit,0
2023-09-29,14,32,Pay-By-Space,109
2023-09-29,14,46,Gold Permit,223
2023-09-29,14,46,Gold Permit,140
2023-09-29,14,46,Gold Permit,50
2023-09-29,14,46,Orange Permit,101
2023-09-29,14,46,Purple Permit,13
2023-09-29,14,46,Purple Permit,0
2023-09-29,14,46,Pay-By-Space,110
2023-09-29,15,7,Gold Permit,223
2023-09-29,15,7,Gold Permit,146
2023-09-29,15,7,Gold Permit,56
2023-09-29,15,7,Orange Permit,113
2023-09-29,15,7,Purple Permit,13
2023-09-29,15,7,Purple Permit,0
2023-09-29,15,7,Pay-By-Space,110
2023-09-29,15,21,Gold Permit,223
2023-09-29,15,21,Gold Permit,151
2023-09-29,15,21,Gold Permit,64
2023-09-29,15,21,Orange Permit,107
2023-09-29,15,21,Purple Permit,15
2023-09-29,15,21,Purple Permit,1
2023-09-29,15,21,Pay-By-Space,108
2023-09-29,15,32,Gold Permit,222
2023-09-29,15,32,Gold Permit,149
2023-09-29,15,32,Gold Permit,66
2023-09-29,15,32,Orange Permit,113
2023-09-29,15,32,Purple Permit,15
2023-09-29,15,32,Purple Permit,1
2023-09-29,15,32,Pay-By-Space,109
2023-09-29,15,47,Gold Permit,223
2023-09-29,15,47,Gold Permit,153
2023-09-29,15,47,Gold Permit,69
2023-09-29,15,47,Orange Permit,107
2023-09-29,15,47,Purple Permit,16
2023-09-29,15,47,Purple Permit,3
2023-09-29,15,47,Pay-By-Space,108
2023-09-29,16,6,Gold Permit,221
2023-09-29,16,6,Gold Permit,159
2023-09-29,16,6,Gold Permit,85
2023-09-29,16,6,Orange Permit,119
2023-09-29,16,6,Purple Permit,17
2023-09-29,16,6,Purple Permit,3
2023-09-29,16,6,Pay-By-Space,110
2023-09-29,16,18,Gold Permit,223
2023-09-29,16,18,Gold Permit,160
2023-09-29,16,18,Gold Permit,94
2023-09-29,16,18,Orange Permit,124
2023-09-29,16,18,Purple Permit,17
2023-09-29,16,18,Purple Permit,3
2023-09-29,16,18,Pay-By-Space,112
2023-09-29,16,32,Gold Permit,222
2023-09-29,16,32,Gold Permit,162
2023-09-29,16,32,Gold Permit,99
2023-09-29,16,32,Orange Permit,125
2023-09-29,16,32,Purple Permit,18
2023-09-29,16,32,Purple Permit,3
2023-09-29,16,32,Pay-By-Space,113
2023-09-29,16,47,Gold Permit,222
2023-09-29,16,47,Gold Permit,169
2023-09-29,16,47,Gold Permit,103
2023-09-29,16,47,Orange Permit,131
2023-09-29,16,47,Purple Permit,19
2023-09-29,16,47,Purple Permit,4
2023-09-29,16,47,Pay-By-Space,118
2023-09-29,17,6,Gold Permit,224
2023-09-29,17,6,Gold Permit,176
2023-09-29,17,6,Gold Permit,122
2023-09-29,17,6,Orange Permit,146
2023-09-29,17,6,Purple Permit,23
2023-09-29,17,6,Purple Permit,4
2023-09-29,17,6,Pay-By-Space,120
2023-09-29,17,24,Gold Permit,226
2023-09-29,17,24,Gold Permit,181
2023-09-29,17,24,Gold Permit,139
2023-09-29,17,24,Orange Permit,158
2023-09-29,17,24,Purple Permit,23
2023-09-29,17,24,Purple Permit,4
2023-09-29,17,24,Pay-By-Space,119
2023-09-29,17,31,Gold Permit,225
2023-09-29,17,31,Gold Permit,187
2023-09-29,17,31,Gold Permit,143
2023-09-29,17,31,Orange Permit,160
2023-09-29,17,31,Purple Permit,23
2023-09-29,17,31,Purple Permit,4
2023-09-29,17,31,Pay-By-Space,121
2023-09-29,17,47,Gold Permit,225
2023-09-29,17,47,Gold Permit,196
2023-09-29,17,47,Gold Permit,141
2023-09-29,17,47,Orange Permit,166
2023-09-29,17,47,Purple Permit,22
2023-09-29,17,47,Purple Permit,4
2023-09-29,17,47,Pay-By-Space,118
2023-09-29,18,6,Gold Permit,226
2023-09-29,18,6,Gold Permit,201
2023-09-29,18,6,Gold Permit,152
2023-09-29,18,6,Orange Permit,163
2023-09-29,18,6,Purple Permit,22
2023-09-29,18,6,Purple Permit,6
2023-09-29,18,6,Pay-By-Space,117
2023-09-29,18,20,Gold Permit,224
2023-09-29,18,20,Gold Permit,204
2023-09-29,18,20,Gold Permit,163
2023-09-29,18,20,Orange Permit,165
2023-09-29,18,20,Purple Permit,24
2023-09-29,18,20,Purple Permit,6
2023-09-29,18,20,Pay-By-Space,120
2023-09-29,18,32,Gold Permit,224
2023-09-29,18,32,Gold Permit,204
2023-09-29,18,32,Gold Permit,162
2023-09-29,18,32,Orange Permit,168
2023-09-29,18,32,Purple Permit,23
2023-09-29,18,32,Purple Permit,6
2023-09-29,18,32,Pay-By-Space,122
2023-09-29,18,46,Gold Permit,223
2023-09-29,18,46,Gold Permit,207
2023-09-29,18,46,Gold Permit,159
2023-09-29,18,46,Orange Permit,164
2023-09-29,18,46,Purple Permit,23
2023-09-29,18,46,Purple Permit,6
2023-09-29,18,46,Pay-By-Space,123
2023-09-29,19,32,Gold Permit,217
2023-09-29,19,32,Gold Permit,216
2023-09-29,19,32,Gold Permit,166
2023-09-29,19,32,Orange Permit,174
2023-09-29,19,32,Purple Permit,24
2023-09-29,19,32,Purple Permit,8
2023-09-29,19,32,Pay-By-Space,121
2023-09-29,20,33,Gold Permit,220
2023-09-29,20,33,Gold Permit,225
2023-09-29,20,33,Gold Permit,192
2023-09-29,20,33,Orange Permit,182
2023-09-29,20,33,Purple Permit,22
2023-09-29,20,33,Purple Permit,8
2023-09-29,20,33,Pay-By-Space,125
2023-09-29,21,4,Gold Permit,219
2023-09-29,21,4,Gold Permit,228
2023-09-29,21,4,Gold Permit,206
2023-09-29,21,4,Orange Permit,185
2023-09-29,21,4,Purple Permit,21
2023-09-29,21,4,Purple Permit,8
2023-09-29,21,4,Pay-By-Space,126
2023-09-29,21,25,Gold Permit,219
2023-09-29,21,25,Gold Permit,231
2023-09-29,21,25,Gold Permit,210
2023-09-29,21,25,Orange Permit,188
2023-09-29,21,25,Purple Permit,21
2023-09-29,21,25,Purple Permit,8
2023-09-29,21,25,Pay-By-Space,128
2023-09-29,21,32,Gold Permit,219
2023-09-29,21,32,Gold Permit,232
2023-09-29,21,32,Gold Permit,213
2023-09-29,21,32,Orange Permit,187
2023-09-29,21,32,Purple Permit,20
2023-09-29,21,32,Purple Permit,7
2023-09-29,21,32,Pay-By-Space,130
2023-09-29,21,47,Gold Permit,223
2023-09-29,21,47,Gold Permit,233
2023-09-29,21,47,Gold Permit,216
2023-09-29,21,47,Orange Permit,189
2023-09-29,21,47,Purple Permit,21
2023-09-29,21,47,Purple Permit,7
2023-09-29,21,47,Pay-By-Space,131
2023-09-29,22,7,Gold Permit,224
2023-09-29,22,7,Gold Permit,235
2023-09-29,22,7,Gold Permit,225
2023-09-29,22,7,Orange Permit,191
2023-09-29,22,7,Purple Permit,22
2023-09-29,22,7,Purple Permit,5
2023-09-29,22,7,Pay-By-Space,130
2023-09-29,22,20,Gold Permit,225
2023-09-29,22,20,Gold Permit,235
2023-09-29,22,20,Gold Permit,224
2023-09-29,22,20,Orange Permit,192
2023-09-29,22,20,Purple Permit,23
2023-09-29,22,20,Purple Permit,8
2023-09-29,22,20,Pay-By-Space,134
2023-09-29,22,32,Gold Permit,225
2023-09-29,22,32,Gold Permit,235
2023-09-29,22,32,Gold Permit,224
2023-09-29,22,32,Orange Permit,192
2023-09-29,22,32,Purple Permit,23
2023-09-29,22,32,Purple Permit,8
2023-09-29,22,32,Pay-By-Space,133
2023-09-29,22,46,Gold Permit,224
2023-09-29,22,46,Gold Permit,235
2023-09-29,22,46,Gold Permit,224
2023-09-29,22,46,Orange Permit,192
2023-09-29,22,46,Purple Permit,24
2023-09-29,22,46,Purple Permit,8
2023-09-29,22,46,Pay-By-Space,134
2023-09-29,23,8,Gold Permit,221
2023-09-29,23,8,Gold Permit,235
2023-09-29,23,8,Gold Permit,229
2023-09-29,23,8,Orange Permit,192
2023-09-29,23,8,Purple Permit,24
2023-09-29,23,8,Purple Permit,8
2023-09-29,23,8,Pay-By-Space,134
2023-09-29,23,25,Gold Permit,223
2023-09-29,23,25,Gold Permit,237
2023-09-29,23,25,Gold Permit,230
2023-09-29,23,25,Orange Permit,192
2023-09-29,23,25,Purple Permit,24
2023-09-29,23,25,Purple Permit,8
2023-09-29,23,25,Pay-By-Space,135
2023-09-29,23,32,Gold Permit,223
2023-09-29,23,32,Gold Permit,237
2023-09-29,23,32,Gold Permit,231
2023-09-29,23,32,Orange Permit,193
2023-09-29,23,32,Purple Permit,25
2023-09-29,23,32,Purple Permit,8
2023-09-29,23,32,Pay-By-Space,136
2023-09-29,23,47,Gold Permit,223
2023-09-29,23,47,Gold Permit,238
2023-09-29,23,47,Gold Permit,233
2023-09-29,23,47,Orange Permit,194
2023-09-29,23,47,Purple Permit,25
2023-09-29,23,47,Purple Permit,8
2023-09-29,23,47,Pay-By-Space,136
2023-10-06,0,7,Gold Permit,90
2023-10-06,0,7,Gold Permit,234
2023-10-06,0,7,Gold Permit,229
2023-10-06,0,7,Orange Permit,170
2023-10-06,0,7,Purple Permit,11
2023-10-06,0,7,Purple Permit,9
2023-10-06,0,7,Pay-By-Space,136
2023-10-06,0,24,Gold Permit,92
2023-10-06,0,24,Gold Permit,237
2023-10-06,0,24,Gold Permit,229
2023-10-06,0,24,Orange Permit,171
2023-10-06,0,24,Purple Permit,11
2023-10-06,0,24,Purple Permit,9
2023-10-06,0,24,Pay-By-Space,136
2023-10-06,0,32,Gold Permit,92
2023-10-06,0,32,Gold Permit,237
2023-10-06,0,32,Gold Permit,229
2023-10-06,0,32,Orange Permit,171
2023-10-06,0,32,Purple Permit,11
2023-10-06,0,32,Purple Permit,9
2023-10-06,0,32,Pay-By-Space,136
2023-10-06,0,47,Gold Permit,93
2023-10-06,0,47,Gold Permit,238
2023-10-06,0,47,Gold Permit,229
2023-10-06,0,47,Orange Permit,171
2023-10-06,0,47,Purple Permit,11
2023-10-06,0,47,Purple Permit,9
2023-10-06,0,47,Pay-By-Space,136
2023-10-06,1,10,Gold Permit,93
2023-10-06,1,10,Gold Permit,238
2023-10-06,1,10,Gold Permit,229
2023-10-06,1,10,Orange Permit,171
2023-10-06,1,10,Purple Permit,11
2023-10-06,1,10,Purple Permit,9
2023-10-06,1,10,Pay-By-Space,136
2023-10-06,1,27,Gold Permit,93
2023-10-06,1,27,Gold Permit,238
2023-10-06,1,27,Gold Permit,228
2023-10-06,1,27,Orange Permit,171
2023-10-06,1,27,Purple Permit,11
2023-10-06,1,27,Purple Permit,9
2023-10-06,1,27,Pay-By-Space,136
2023-10-06,1,36,Gold Permit,93
2023-10-06,1,36,Gold Permit,238
2023-10-06,1,36,Gold Permit,228
2023-10-06,1,36,Orange Permit,171
2023-10-06,1,36,Purple Permit,11
2023-10-06,1,36,Purple Permit,9
2023-10-06,1,36,Pay-By-Space,136
2023-10-06,1,47,Gold Permit,92
2023-10-06,1,47,Gold Permit,238
2023-10-06,1,47,Gold Permit,230
2023-10-06,1,47,Orange Permit,169
2023-10-06,1,47,Purple Permit,11
2023-10-06,1,47,Purple Permit,9
2023-10-06,1,47,Pay-By-Space,136
2023-10-06,2,7,Gold Permit,92
2023-10-06,2,7,Gold Permit,238
2023-10-06,2,7,Gold Permit,231
2023-10-06,2,7,Orange Permit,170
2023-10-06,2,7,Purple Permit,11
2023-10-06,2,7,Purple Permit,9
2023-10-06,2,7,Pay-By-Space,137
2023-10-06,2,19,Gold Permit,92
