Date,Hour,Minute,Permit Type,Spaces Left
2023-09-30,2,32,Gold Permit,236
2023-09-30,2,32,Orange Permit,199
2023-09-30,2,32,Purple Permit,25
2023-09-30,2,32,Purple Permit,9
2023-09-30,2,32,Pay-By-Space,137
2023-09-30,2,47,Gold Permit,240
2023-09-30,2,47,Gold Permit,238
2023-09-30,2,47,Gold Permit,236
2023-09-30,2,47,Orange Permit,199
2023-09-30,2,47,Purple Permit,25
2023-09-30,2,47,Purple Permit,9
2023-09-30,2,47,Pay-By-Space,137
2023-09-30,3,8,Gold Permit,240
2023-09-30,3,8,Gold Permit,238
2023-09-30,3,8,Gold Permit,236
2023-09-30,3,8,Orange Permit,199
2023-09-30,3,8,Purple Permit,26
2023-09-30,3,8,Purple Permit,9
2023-09-30,3,8,Pay-By-Space,137
2023-09-30,3,23,Gold Permit,240
2023-09-30,3,23,Gold Permit,238
2023-09-30,3,23,Gold Permit,236
2023-09-30,3,23,Orange Permit,199
2023-09-30,3,23,Purple Permit,26
2023-09-30,3,23,Purple Permit,9
2023-09-30,3,23,Pay-By-Space,137
2023-09-30,3,32,Gold Permit,240
2023-09-30,3,32,Gold Permit,238
2023-09-30,3,32,Gold Permit,236
2023-09-30,3,32,Orange Permit,199
2023-09-30,3,32,Purple Permit,26
2023-09-30,3,32,Purple Permit,9
2023-09-30,3,32,Pay-By-Space,138
2023-09-30,3,47,Gold Permit,240
2023-09-30,3,47,Gold Permit,238
2023-09-30,3,47,Gold Permit,237
2023-09-30,3,47,Orange Permit,199
2023-09-30,3,47,Purple Permit,26
2023-09-30,3,47,Purple Permit,9
2023-09-30,3,47,Pay-By-Space,138
2023-09-30,4,6,Gold Permit,240
2023-09-30,4,6,Gold Permit,238
2023-09-30,4,6,Gold Permit,237
2023-09-30,4,6,Orange Permit,199
2023-09-30,4,6,Purple Permit,26
2023-09-30,4,6,Purple Permit,9
2023-09-30,4,6,Pay-By-Space,138
2023-09-30,4,19,Gold Permit,240
2023-09-30,4,19,Gold Permit,238
2023-09-30,4,19,Gold Permit,237
2023-09-30,4,19,Orange Permit,199
2023-09-30,4,19,Purple Permit,26
2023-09-30,4,19,Purple Permit,9
2023-09-30,4,19,Pay-By-Space,138
2023-09-30,4,32,Gold Permit,240
2023-09-30,4,32,Gold Permit,238
2023-09-30,4,32,Gold Permit,237
2023-09-30,4,32,Orange Permit,199
2023-09-30,4,32,Purple Permit,26
2023-09-30,4,32,Purple Permit,9
2023-09-30,4,32,Pay-By-Space,138
2023-09-30,4,47,Gold Permit,240
2023-09-30,4,47,Gold Permit,238
2023-09-30,4,47,Gold Permit,237
2023-09-30,4,47,Orange Permit,199
2023-09-30,4,47,Purple Permit,26
2023-09-30,4,47,Purple Permit,9
2023-09-30,4,47,Pay-By-Space,138
2023-09-30,5,7,Gold Permit,240
2023-09-30,5,7,Gold Permit,238
2023-09-30,5,7,Gold Permit,237
2023-09-30,5,7,Orange Permit,199
2023-09-30,5,7,Purple Permit,26
2023-09-30,5,7,Purple Permit,9
2023-09-30,5,7,Pay-By-Space,138
2023-09-30,5,24,Gold Permit,240
2023-09-30,5,24,Gold Permit,238
2023-09-30,5,24,Gold Permit,236
2023-09-30,5,24,Orange Permit,199
2023-09-30,5,24,Purple Permit,26
2023-09-30,5,24,Purple Permit,9
2023-09-30,5,24,Pay-By-Space,138
2023-09-30,5,32,Gold Permit,240
2023-09-30,5,32,Gold Permit,238
2023-09-30,5,32,Gold Permit,236
2023-09-30,5,32,Orange Permit,199
2023-09-30,5,32,Purple Permit,26
2023-09-30,5,32,Purple Permit,9
2023-09-30,5,32,Pay-By-Space,138
2023-09-30,5,47,Gold Permit,240
2023-09-30,5,47,Gold Permit,238
2023-09-30,5,47,Gold Permit,236
2023-09-30,5,47,Orange Permit,199
2023-09-30,5,47,Purple Permit,26
2023-09-30,5,47,Purple Permit,9
2023-09-30,5,47,Pay-By-Space,138
2023-09-30,6,5,Gold Permit,240
2023-09-30,6,5,Gold Permit,238
2023-09-30,6,5,Gold Permit,236
2023-09-30,6,5,Orange Permit,199
2023-09-30,6,5,Purple Permit,26
2023-09-30,6,5,Purple Permit,9
2023-09-30,6,5,Pay-By-Space,138
2023-09-30,6,17,Gold Permit,240
2023-09-30,6,17,Gold Permit,238
2023-09-30,6,17,Gold Permit,236
2023-09-30,6,17,Orange Permit,199
2023-09-30,6,17,Purple Permit,26
2023-09-30,6,17,Purple Permit,9
2023-09-30,6,17,Pay-By-Space,138
2023-09-30,6,32,Gold Permit,240
2023-09-30,6,32,Gold Permit,238
2023-09-30,6,32,Gold Permit,236
2023-09-30,6,32,Orange Permit,199
2023-09-30,6,32,Purple Permit,26
2023-09-30,6,32,Purple Permit,9
2023-09-30,6,32,Pay-By-Space,138
2023-09-30,6,47,Gold Permit,240
2023-09-30,6,47,Gold Permit,238
2023-09-30,6,47,Gold Permit,237
2023-09-30,6,47,Orange Permit,199
2023-09-30,6,47,Purple Permit,26
2023-09-30,6,47,Purple Permit,9
2023-09-30,6,47,Pay-By-Space,138
2023-09-30,7,11,Gold Permit,240
2023-09-30,7,11,Gold Permit,238
2023-09-30,7,11,Gold Permit,237
2023-09-30,7,11,Orange Permit,199
2023-09-30,7,11,Purple Permit,26
2023-09-30,7,11,Purple Permit,9
2023-09-30,7,11,Pay-By-Space,138
2023-09-30,7,36,Gold Permit,240
2023-09-30,7,36,Gold Permit,238
2023-09-30,7,36,Gold Permit,237
2023-09-30,7,36,Orange Permit,199
2023-09-30,7,36,Purple Permit,26
2023-09-30,7,36,Purple Permit,9
2023-09-30,7,36,Pay-By-Space,138
2023-09-30,7,53,Gold Permit,240
2023-09-30,7,53,Gold Permit,238
2023-09-30,7,53,Gold Permit,237
2023-09-30,7,53,Orange Permit,199
2023-09-30,7,53,Purple Permit,26
2023-09-30,7,53,Purple Permit,9
2023-09-30,7,53,Pay-By-Space,137
2023-09-30,8,6,Gold Permit,240
2023-09-30,8,6,Gold Permit,236
2023-09-30,8,6,Gold Permit,236
2023-09-30,8,6,Orange Permit,199
2023-09-30,8,6,Purple Permit,26
2023-09-30,8,6,Purple Permit,9
2023-09-30,8,6,Pay-By-Space,135
2023-09-30,8,21,Gold Permit,240
2023-09-30,8,21,Gold Permit,238
2023-09-30,8,21,Gold Permit,235
2023-09-30,8,21,Orange Permit,199
2023-09-30,8,21,Purple Permit,26
2023-09-30,8,21,Purple Permit,9
2023-09-30,8,21,Pay-By-Space,135
2023-09-30,8,32,Gold Permit,240
2023-09-30,8,32,Gold Permit,238
2023-09-30,8,32,Gold Permit,233
2023-09-30,8,32,Orange Permit,198
2023-09-30,8,32,Purple Permit,26
2023-09-30,8,32,Purple Permit,9
2023-09-30,8,32,Pay-By-Space,135
2023-09-30,8,46,Gold Permit,240
2023-09-30,8,46,Gold Permit,238
2023-09-30,8,46,Gold Permit,229
2023-09-30,8,46,Orange Permit,197
2023-09-30,8,46,Purple Permit,26
2023-09-30,8,46,Purple Permit,9
2023-09-30,8,46,Pay-By-Space,134
2023-09-30,9,5,Gold Permit,240
2023-09-30,9,5,Gold Permit,238
2023-09-30,9,5,Gold Permit,229
2023-09-30,9,5,Orange Permit,196
2023-09-30,9,5,Purple Permit,26
2023-09-30,9,5,Purple Permit,9
2023-09-30,9,5,Pay-By-Space,134
2023-09-30,9,21,Gold Permit,240
2023-09-30,9,21,Gold Permit,238
2023-09-30,9,21,Gold Permit,228
2023-09-30,9,21,Orange Permit,195
2023-09-30,9,21,Purple Permit,26
2023-09-30,9,21,Purple Permit,9
2023-09-30,9,21,Pay-By-Space,133
2023-09-30,9,32,Gold Permit,240
2023-09-30,9,32,Gold Permit,238
2023-09-30,9,32,Gold Permit,224
2023-09-30,9,32,Orange Permit,194
2023-09-30,9,32,Purple Permit,26
2023-09-30,9,32,Purple Permit,9
2023-09-30,9,32,Pay-By-Space,134
2023-09-30,9,47,Gold Permit,240
2023-09-30,9,47,Gold Permit,238
2023-09-30,9,47,Gold Permit,221
2023-09-30,9,47,Orange Permit,193
2023-09-30,9,47,Purple Permit,26
2023-09-30,9,47,Purple Permit,9
2023-09-30,9,47,Pay-By-Space,133
2023-09-30,10,6,Gold Permit,240
2023-09-30,10,6,Gold Permit,238
2023-09-30,10,6,Gold Permit,216
2023-09-30,10,6,Orange Permit,191
2023-09-30,10,6,Purple Permit,25
2023-09-30,10,6,Purple Permit,9
2023-09-30,10,6,Pay-By-Space,133
2023-09-30,10,20,Gold Permit,240
2023-09-30,10,20,Gold Permit,238
2023-09-30,10,20,Gold Permit,216
2023-09-30,10,20,Orange Permit,191
2023-09-30,10,20,Purple Permit,25
2023-09-30,10,20,Purple Permit,9
2023-09-30,10,20,Pay-By-Space,134
2023-09-30,10,32,Gold Permit,240
2023-09-30,10,32,Gold Permit,238
2023-09-30,10,32,Gold Permit,215
2023-09-30,10,32,Orange Permit,191
2023-09-30,10,32,Purple Permit,25
2023-09-30,10,32,Purple Permit,9
2023-09-30,10,32,Pay-By-Space,133
2023-09-30,10,47,Gold Permit,240
2023-09-30,10,47,Gold Permit,238
2023-09-30,10,47,Gold Permit,214
2023-09-30,10,47,Orange Permit,190
2023-09-30,10,47,Purple Permit,25
2023-09-30,10,47,Purple Permit,9
2023-09-30,10,47,Pay-By-Space,134
2023-09-30,11,7,Gold Permit,240
2023-09-30,11,7,Gold Permit,237
2023-09-30,11,7,Gold Permit,215
2023-09-30,11,7,Orange Permit,188
2023-09-30,11,7,Purple Permit,24
2023-09-30,11,7,Purple Permit,9
2023-09-30,11,7,Pay-By-Space,133
2023-09-30,11,26,Gold Permit,240
2023-09-30,11,26,Gold Permit,237
2023-09-30,11,26,Gold Permit,211
2023-09-30,11,26,Orange Permit,188
2023-09-30,11,26,Purple Permit,25
2023-09-30,11,26,Purple Permit,8
2023-09-30,11,26,Pay-By-Space,132
2023-09-30,11,33,Gold Permit,240
2023-09-30,11,33,Gold Permit,237
2023-09-30,11,33,Gold Permit,209
2023-09-30,11,33,Orange Permit,189
2023-09-30,11,33,Purple Permit,25
2023-09-30,11,33,Purple Permit,8
2023-09-30,11,33,Pay-By-Space,132
2023-09-30,11,47,Gold Permit,240
2023-09-30,11,47,Gold Permit,236
2023-09-30,11,47,Gold Permit,208
2023-09-30,11,47,Orange Permit,188
2023-09-30,11,47,Purple Permit,24
2023-09-30,11,47,Purple Permit,8
2023-09-30,11,47,Pay-By-Space,132
2023-09-30,12,5,Gold Permit,240
2023-09-30,12,5,Gold Permit,237
2023-09-30,12,5,Gold Permit,211
2023-09-30,12,5,Orange Permit,189
2023-09-30,12,5,Purple Permit,25
2023-09-30,12,5,Purple Permit,8
2023-09-30,12,5,Pay-By-Space,129
2023-09-30,12,21,Gold Permit,240
2023-09-30,12,21,Gold Permit,237
2023-09-30,12,21,Gold Permit,210
2023-09-30,12,21,Orange Permit,190
2023-09-30,12,21,Purple Permit,25
2023-09-30,12,21,Purple Permit,8
2023-09-30,12,21,Pay-By-Space,130
2023-09-30,12,32,Gold Permit,240
2023-09-30,12,32,Gold Permit,237
2023-09-30,12,32,Gold Permit,206
2023-09-30,12,32,Orange Permit,189
2023-09-30,12,32,Purple Permit,25
2023-09-30,12,32,Purple Permit,8
2023-09-30,12,32,Pay-By-Space,132
2023-09-30,12,46,Gold Permit,240
2023-09-30,12,46,Gold Permit,237
2023-09-30,12,46,Gold Permit,201
2023-09-30,12,46,Orange Permit,188
2023-09-30,12,46,Purple Permit,24
2023-09-30,12,46,Purple Permit,8
2023-09-30,12,46,Pay-By-Space,131
2023-09-30,13,8,Gold Permit,240
2023-09-30,13,8,Gold Permit,236
2023-09-30,13,8,Gold Permit,199
2023-09-30,13,8,Orange Permit,181
2023-09-30,13,8,Purple Permit,24
2023-09-30,13,8,Purple Permit,8
2023-09-30,13,8,Pay-By-Space,132
2023-09-30,13,24,Gold Permit,240
2023-09-30,13,24,Gold Permit,237
2023-09-30,13,24,Gold Permit,200
2023-09-30,13,24,Orange Permit,183
2023-09-30,13,24,Purple Permit,25
2023-09-30,13,24,Purple Permit,8
2023-09-30,13,24,Pay-By-Space,133
2023-09-30,13,32,Gold Permit,240
2023-09-30,13,32,Gold Permit,237
2023-09-30,13,32,Gold Permit,204
2023-09-30,13,32,Orange Permit,183
2023-09-30,13,32,Purple Permit,24
2023-09-30,13,32,Purple Permit,8
2023-09-30,13,32,Pay-By-Space,132
2023-09-30,13,47,Gold Permit,240
2023-09-30,13,47,Gold Permit,236
2023-09-30,13,47,Gold Permit,205
2023-09-30,13,47,Orange Permit,185
2023-09-30,13,47,Purple Permit,25
2023-09-30,13,47,Purple Permit,8
2023-09-30,13,47,Pay-By-Space,133
2023-09-30,14,4,Gold Permit,240
2023-09-30,14,4,Gold Permit,235
2023-09-30,14,4,Gold Permit,203
2023-09-30,14,4,Orange Permit,186
2023-09-30,14,4,Purple Permit,25
2023-09-30,14,4,Purple Permit,8
2023-09-30,14,4,Pay-By-Space,132
2023-09-30,14,16,Gold Permit,240
2023-09-30,14,16,Gold Permit,234
2023-09-30,14,16,Gold Permit,204
2023-09-30,14,16,Orange Permit,187
2023-09-30,14,16,Purple Permit,25
2023-09-30,14,16,Purple Permit,8
2023-09-30,14,16,Pay-By-Space,133
2023-09-30,14,32,Gold Permit,240
2023-09-30,14,32,Gold Permit,233
2023-09-30,14,32,Gold Permit,203
2023-09-30,14,32,Orange Permit,186
2023-09-30,14,32,Purple Permit,25
2023-09-30,14,32,Purple Permit,9
2023-09-30,14,32,Pay-By-Space,133
2023-09-30,14,47,Gold Permit,240
2023-09-30,14,47,Gold Permit,234
2023-09-30,14,47,Gold Permit,204
2023-09-30,14,47,Orange Permit,185
2023-09-30,14,47,Purple Permit,25
2023-09-30,14,47,Purple Permit,9
2023-09-30,14,47,Pay-By-Space,134
2023-09-30,15,6,Gold Permit,240
2023-09-30,15,6,Gold Permit,234
2023-09-30,15,6,Gold Permit,203
2023-09-30,15,6,Orange Permit,186
2023-09-30,15,6,Purple Permit,25
2023-09-30,15,6,Purple Permit,9
2023-09-30,15,6,Pay-By-Space,135
2023-09-30,15,20,Gold Permit,240
2023-09-30,15,20,Gold Permit,234
2023-09-30,15,20,Gold Permit,202
2023-09-30,15,20,Orange Permit,186
2023-09-30,15,20,Purple Permit,25
2023-09-30,15,20,Purple Permit,9
2023-09-30,15,20,Pay-By-Space,135
2023-09-30,15,32,Gold Permit,240
2023-09-30,15,32,Gold Permit,234
2023-09-30,15,32,Gold Permit,203
2023-09-30,15,32,Orange Permit,185
2023-09-30,15,32,Purple Permit,25
2023-09-30,15,32,Purple Permit,9
2023-09-30,15,32,Pay-By-Space,133
2023-09-30,15,47,Gold Permit,240
2023-09-30,15,47,Gold Permit,234
2023-09-30,15,47,Gold Permit,205
2023-09-30,15,47,Orange Permit,185
2023-09-30,15,47,Purple Permit,25
2023-09-30,15,47,Purple Permit,9
2023-09-30,15,47,Pay-By-Space,134
2023-09-30,16,5,Gold Permit,240
2023-09-30,16,5,Gold Permit,235
2023-09-30,16,5,Gold Permit,205
2023-09-30,16,5,Orange Permit,183
2023-09-30,16,5,Purple Permit,24
2023-09-30,16,5,Purple Permit,9
2023-09-30,16,5,Pay-By-Space,134
2023-09-30,16,17,Gold Permit,240
2023-09-30,16,17,Gold Permit,235
2023-09-30,16,17,Gold Permit,204
2023-09-30,16,17,Orange Permit,184
2023-09-30,16,17,Purple Permit,24
2023-09-30,16,17,Purple Permit,9
2023-09-30,16,17,Pay-By-Space,133
2023-09-30,16,32,Gold Permit,240
2023-09-30,16,32,Gold Permit,235
2023-09-30,16,32,Gold Permit,208
2023-09-30,16,32,Orange Permit,183
2023-09-30,16,32,Purple Permit,25
2023-09-30,16,32,Purple Permit,9
2023-09-30,16,32,Pay-By-Space,134
2023-09-30,16,46,Gold Permit,240
2023-09-30,16,46,Gold Permit,235
2023-09-30,16,46,Gold Permit,209
2023-09-30,16,46,Orange Permit,185
2023-09-30,16,46,Purple Permit,25
2023-09-30,16,46,Purple Permit,9
2023-09-30,16,46,Pay-By-Space,134
2023-09-30,17,6,Gold Permit,240
2023-09-30,17,6,Gold Permit,234
2023-09-30,17,6,Gold Permit,213
2023-09-30,17,6,Orange Permit,183
2023-09-30,17,6,Purple Permit,26
2023-09-30,17,6,Purple Permit,9
2023-09-30,17,6,Pay-By-Space,132
2023-09-30,17,23,Gold Permit,240
2023-09-30,17,23,Gold Permit,234
2023-09-30,17,23,Gold Permit,212
2023-09-30,17,23,Orange Permit,183
2023-09-30,17,23,Purple Permit,25
2023-09-30,17,23,Purple Permit,9
2023-09-30,17,23,Pay-By-Space,132
2023-09-30,17,32,Gold Permit,240
2023-09-30,17,32,Gold Permit,235
2023-09-30,17,32,Gold Permit,213
2023-09-30,17,32,Orange Permit,186
2023-09-30,17,32,Purple Permit,25
2023-09-30,17,32,Purple Permit,9
2023-09-30,17,32,Pay-By-Space,130
2023-09-30,17,47,Gold Permit,240
2023-09-30,17,47,Gold Permit,234
2023-09-30,17,47,Gold Permit,213
2023-09-30,17,47,Orange Permit,185
2023-09-30,17,47,Purple Permit,26
2023-09-30,17,47,Purple Permit,9
2023-09-30,17,47,Pay-By-Space,129
2023-09-30,18,6,Gold Permit,240
2023-09-30,18,6,Gold Permit,234
2023-09-30,18,6,Gold Permit,217
2023-09-30,18,6,Orange Permit,186
2023-09-30,18,6,Purple Permit,26
2023-09-30,18,6,Purple Permit,9
2023-09-30,18,6,Pay-By-Space,129
2023-09-30,18,19,Gold Permit,240
2023-09-30,18,19,Gold Permit,234
2023-09-30,18,19,Gold Permit,218
2023-09-30,18,19,Orange Permit,186
2023-09-30,18,19,Purple Permit,26
2023-09-30,18,19,Purple Permit,9
2023-09-30,18,19,Pay-By-Space,129
2023-09-30,18,32,Gold Permit,240
2023-09-30,18,32,Gold Permit,234
2023-09-30,18,32,Gold Permit,222
2023-09-30,18,32,Orange Permit,186
2023-09-30,18,32,Purple Permit,25
2023-09-30,18,32,Purple Permit,9
2023-09-30,18,32,Pay-By-Space,130
2023-09-30,18,47,Gold Permit,240
2023-09-30,18,47,Gold Permit,235
2023-09-30,18,47,Gold Permit,223
2023-09-30,18,47,Orange Permit,187
2023-09-30,18,47,Purple Permit,25
2023-09-30,18,47,Purple Permit,8
2023-09-30,18,47,Pay-By-Space,131
2023-09-30,19,38,Gold Permit,239
2023-09-30,19,38,Gold Permit,235
2023-09-30,19,38,Gold Permit,231
2023-09-30,19,38,Orange Permit,192
2023-09-30,19,38,Purple Permit,25
2023-09-30,19,38,Purple Permit,9
2023-09-30,19,38,Pay-By-Space,131
2023-09-30,20,44,Gold Permit,239
2023-09-30,20,44,Gold Permit,236
2023-09-30,20,44,Gold Permit,235
2023-09-30,20,44,Orange Permit,195
2023-09-30,20,44,Purple Permit,25
2023-09-30,20,44,Purple Permit,9
2023-09-30,20,44,Pay-By-Space,132
2023-09-30,21,17,Gold Permit,240
2023-09-30,21,17,Gold Permit,238
2023-09-30,21,17,Gold Permit,235
2023-09-30,21,17,Orange Permit,197
2023-09-30,21,17,Purple Permit,26
2023-09-30,21,17,Purple Permit,9
2023-09-30,21,17,Pay-By-Space,135
2023-09-30,21,37,Gold Permit,240
2023-09-30,21,37,Gold Permit,238
2023-09-30,21,37,Gold Permit,232
2023-09-30,21,37,Orange Permit,197
2023-09-30,21,37,Purple Permit,26
2023-09-30,21,37,Purple Permit,9
2023-09-30,21,37,Pay-By-Space,136
2023-09-30,21,47,Gold Permit,240
2023-09-30,21,47,Gold Permit,238
2023-09-30,21,47,Gold Permit,233
2023-09-30,21,47,Orange Permit,197
2023-09-30,21,47,Purple Permit,26
2023-09-30,21,47,Purple Permit,9
2023-09-30,21,47,Pay-By-Space,136
2023-09-30,22,7,Gold Permit,240
2023-09-30,22,7,Gold Permit,238
2023-09-30,22,7,Gold Permit,231
2023-09-30,22,7,Orange Permit,199
2023-09-30,22,7,Purple Permit,26
2023-09-30,22,7,Purple Permit,9
2023-09-30,22,7,Pay-By-Space,136
2023-09-30,22,21,Gold Permit,240
2023-09-30,22,21,Gold Permit,238
2023-09-30,22,21,Gold Permit,235
2023-09-30,22,21,Orange Permit,199
2023-09-30,22,21,Purple Permit,26
2023-09-30,22,21,Purple Permit,9
2023-09-30,22,21,Pay-By-Space,136
2023-09-30,22,32,Gold Permit,240
2023-09-30,22,32,Gold Permit,238
2023-09-30,22,32,Gold Permit,235
2023-09-30,22,32,Orange Permit,199
2023-09-30,22,32,Purple Permit,26
2023-09-30,22,32,Purple Permit,9
2023-09-30,22,32,Pay-By-Space,136
2023-09-30,22,46,Gold Permit,240
2023-09-30,22,46,Gold Permit,238
2023-09-30,22,46,Gold Permit,235
2023-09-30,22,46,Orange Permit,199
2023-09-30,22,46,Purple Permit,26
2023-09-30,22,46,Purple Permit,9
2023-09-30,22,46,Pay-By-Space,136
2023-09-30,23,8,Gold Permit,240
2023-09-30,23,8,Gold Permit,238
2023-09-30,23,8,Gold Permit,236
2023-09-30,23,8,Orange Permit,199
2023-09-30,23,8,Purple Permit,26
2023-09-30,23,8,Purple Permit,9
2023-09-30,23,8,Pay-By-Space,136
2023-09-30,23,24,Gold Permit,240
2023-09-30,23,24,Gold Permit,238
2023-09-30,23,24,Gold Permit,236
2023-09-30,23,24,Orange Permit,199
2023-09-30,23,24,Purple Permit,26
2023-09-30,23,24,Purple Permit,9
2023-09-30,23,24,Pay-By-Space,137
2023-09-30,23,32,Gold Permit,240
2023-09-30,23,32,Gold Permit,238
2023-09-30,23,32,Gold Permit,236
2023-09-30,23,32,Orange Permit,199
2023-09-30,23,32,Purple Permit,26
2023-09-30,23,32,Purple Permit,9
2023-09-30,23,32,Pay-By-Space,137
2023-09-30,23,47,Gold Permit,240
2023-09-30,23,47,Gold Permit,238
2023-09-30,23,47,Gold Permit,235
2023-09-30,23,47,Orange Permit,199
2023-09-30,23,47,Purple Permit,26
2023-09-30,23,47,Purple Permit,9
2023-09-30,23,47,Pay-By-Space,137
2023-10-07,0,6,Gold Permit,192
2023-10-07,0,6,Gold Permit,237
2023-10-07,0,6,Gold Permit,233
2023-10-07,0,6,Orange Permit,169
2023-10-07,0,6,Purple Permit,11
2023-10-07,0,6,Purple Permit,9
2023-10-07,0,6,Pay-By-Space,132
2023-10-07,0,23,Gold Permit,192
2023-10-07,0,23,Gold Permit,237
2023-10-07,0,23,Gold Permit,234
2023-10-07,0,23,Orange Permit,169
2023-10-07,0,23,Purple Permit,11
2023-10-07,0,23,Purple Permit,9
2023-10-07,0,23,Pay-By-Space,132
2023-10-07,0,32,Gold Permit,192
2023-10-07,0,32,Gold Permit,237
2023-10-07,0,32,Gold Permit,234
2023-10-07,0,32,Orange Permit,169
2023-10-07,0,32,Purple Permit,11
2023-10-07,0,32,Purple Permit,9
2023-10-07,0,32,Pay-By-Space,132
2023-10-07,0,47,Gold Permit,193
2023-10-07,0,47,Gold Permit,238
2023-10-07,0,47,Gold Permit,234
2023-10-07,0,47,Orange Permit,169
2023-10-07,0,47,Purple Permit,11
2023-10-07,0,47,Purple Permit,9
2023-10-07,0,47,Pay-By-Space,132
2023-10-07,1,9,Gold Permit,193
2023-10-07,1,9,Gold Permit,238
2023-10-07,1,9,Gold Permit,235
2023-10-07,1,9,Orange Permit,170
2023-10-07,1,9,Purple Permit,11
2023-10-07,1,9,Purple Permit,9
2023-10-07,1,9,Pay-By-Space,132
2023-10-07,1,26,Gold Permit,193
2023-10-07,1,26,Gold Permit,238
2023-10-07,1,26,Gold Permit,235
2023-10-07,1,26,Orange Permit,170
2023-10-07,1,26,Purple Permit,11
2023-10-07,1,26,Purple Permit,9
2023-10-07,1,26,Pay-By-Space,132
2023-10-07,1,33,Gold Permit,193
2023-10-07,1,33,Gold Permit,238
2023-10-07,1,33,Gold Permit,235
2023-10-07,1,33,Orange Permit,170
2023-10-07,1,33,Purple Permit,11
2023-10-07,1,33,Purple Permit,9
2023-10-07,1,33,Pay-By-Space,132
2023-10-07,1,46,Gold Permit,193
2023-10-07,1,46,Gold Permit,238
2023-10-07,1,46,Gold Permit,236
2023-10-07,1,46,Orange Permit,170
2023-10-07,1,46,Purple Permit,11
2023-10-07,1,46,Purple Permit,9
2023-10-07,1,46,Pay-By-Space,132
2023-10-07,2,6,Gold Permit,193
2023-10-07,2,6,Gold Permit,238
2023-10-07,2,6,Gold Permit,236
2023-10-07,2,6,Orange Permit,170
2023-10-07,2,6,Purple Permit,11
2023-10-07,2,6,Purple Permit,9
2023-10-07,2,6,Pay-By-Space,132
2023-10-07,2,18,Gold Permit,193
2023-10-07,2,18,Gold Permit,238
2023-10-07,2,18,Gold Permit,236
2023-10-07,2,18,Orange Permit,170
2023-10-07,2,18,Purple Permit,11
2023-10-07,2,18,Purple Permit,9
2023-10-07,2,18,Pay-By-Space,132
2023-10-07,2,32,Gold Permit,193
