Date,Hour,Minute,Permit Type,Spaces Left
2023-10-01,3,8,Purple Permit,26
2023-10-01,3,8,Purple Permit,9
2023-10-01,3,8,Pay-By-Space,136
2023-10-01,3,23,Gold Permit,240
2023-10-01,3,23,Gold Permit,238
2023-10-01,3,23,Gold Permit,236
2023-10-01,3,23,Orange Permit,199
2023-10-01,3,23,Purple Permit,26
2023-10-01,3,23,Purple Permit,9
2023-10-01,3,23,Pay-By-Space,136
2023-10-01,3,32,Gold Permit,240
2023-10-01,3,32,Gold Permit,238
2023-10-01,3,32,Gold Permit,236
2023-10-01,3,32,Orange Permit,199
2023-10-01,3,32,Purple Permit,26
2023-10-01,3,32,Purple Permit,9
2023-10-01,3,32,Pay-By-Space,136
2023-10-01,3,47,Gold Permit,240
2023-10-01,3,47,Gold Permit,238
2023-10-01,3,47,Gold Permit,236
2023-10-01,3,47,Orange Permit,199
2023-10-01,3,47,Purple Permit,26
2023-10-01,3,47,Purple Permit,9
2023-10-01,3,47,Pay-By-Space,136
2023-10-01,4,6,Gold Permit,240
2023-10-01,4,6,Gold Permit,238
2023-10-01,4,6,Gold Permit,236
2023-10-01,4,6,Orange Permit,199
2023-10-01,4,6,Purple Permit,26
2023-10-01,4,6,Purple Permit,9
2023-10-01,4,6,Pay-By-Space,136
2023-10-01,4,19,Gold Permit,240
2023-10-01,4,19,Gold Permit,238
2023-10-01,4,19,Gold Permit,236
2023-10-01,4,19,Orange Permit,199
2023-10-01,4,19,Purple Permit,26
2023-10-01,4,19,Purple Permit,9
2023-10-01,4,19,Pay-By-Space,136
2023-10-01,4,32,Gold Permit,240
2023-10-01,4,32,Gold Permit,238
2023-10-01,4,32,Gold Permit,236
2023-10-01,4,32,Orange Permit,199
2023-10-01,4,32,Purple Permit,26
2023-10-01,4,32,Purple Permit,9
2023-10-01,4,32,Pay-By-Space,136
2023-10-01,4,47,Gold Permit,240
2023-10-01,4,47,Gold Permit,238
2023-10-01,4,47,Gold Permit,236
2023-10-01,4,47,Orange Permit,199
2023-10-01,4,47,Purple Permit,26
2023-10-01,4,47,Purple Permit,9
2023-10-01,4,47,Pay-By-Space,136
2023-10-01,5,7,Gold Permit,240
2023-10-01,5,7,Gold Permit,238
2023-10-01,5,7,Gold Permit,236
2023-10-01,5,7,Orange Permit,199
2023-10-01,5,7,Purple Permit,26
2023-10-01,5,7,Purple Permit,9
2023-10-01,5,7,Pay-By-Space,136
2023-10-01,5,25,Gold Permit,240
2023-10-01,5,25,Gold Permit,238
2023-10-01,5,25,Gold Permit,236
2023-10-01,5,25,Orange Permit,199
2023-10-01,5,25,Purple Permit,26
2023-10-01,5,25,Purple Permit,9
2023-10-01,5,25,Pay-By-Space,136
2023-10-01,5,32,Gold Permit,240
2023-10-01,5,32,Gold Permit,238
2023-10-01,5,32,Gold Permit,236
2023-10-01,5,32,Orange Permit,199
2023-10-01,5,32,Purple Permit,26
2023-10-01,5,32,Purple Permit,9
2023-10-01,5,32,Pay-By-Space,136
2023-10-01,5,46,Gold Permit,240
2023-10-01,5,46,Gold Permit,238
2023-10-01,5,46,Gold Permit,236
2023-10-01,5,46,Orange Permit,199
2023-10-01,5,46,Purple Permit,26
2023-10-01,5,46,Purple Permit,9
2023-10-01,5,46,Pay-By-Space,136
2023-10-01,6,5,Gold Permit,240
2023-10-01,6,5,Gold Permit,238
2023-10-01,6,5,Gold Permit,236
2023-10-01,6,5,Orange Permit,199
2023-10-01,6,5,Purple Permit,26
2023-10-01,6,5,Purple Permit,9
2023-10-01,6,5,Pay-By-Space,136
2023-10-01,6,17,Gold Permit,240
2023-10-01,6,17,Gold Permit,238
2023-10-01,6,17,Gold Permit,236
2023-10-01,6,17,Orange Permit,199
2023-10-01,6,17,Purple Permit,26
2023-10-01,6,17,Purple Permit,9
2023-10-01,6,17,Pay-By-Space,136
2023-10-01,6,32,Gold Permit,240
2023-10-01,6,32,Gold Permit,238
2023-10-01,6,32,Gold Permit,236
2023-10-01,6,32,Orange Permit,199
2023-10-01,6,32,Purple Permit,26
2023-10-01,6,32,Purple Permit,9
2023-10-01,6,32,Pay-By-Space,136
